CODIGO_SINIESTRO,FECHA_SINIESTRO,HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_FALLECIDOS,CANTIDAD_LESIONADOS,CANTIDAD_VEHICULOS,DEPARTAMENTO,PROVINCIA,DISTRITO,ZONA,TIPO_VIA,RED_VIAL,COD_CARRETERA,LATITUD,LONGITUD,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_VIA,PERFIL_VIA,SUPERFICIE_CALZADA,EXISTE_SENIAL_VERTICAL,CLASIFICACION_SENIAL_VERTICAL_1,CLASIFICACION_SENIAL_VERTICAL_2,EXISTE_SENIAL_HORIZONTAL,CAUSA_FACTOR_PRINCIPAL,CAUSA_ESPECIFICA,HORA,severidad,ANIO,MES,DIA_SEMANA,FIN_SEMANA,FRANJA_HORARIA,TEMPORADA,MACROREGION,TIPO_VIA_SCORE,PERFIL_VIA_SCORE,SUPERFICIE_CALZADA_SCORE,RIESGO_INFRAESTRUCTURA,RIESGO_CLIMATICO,SENIALIZACION_DEFICIENTE,EDAD_PROMEDIO,EDAD_STD,TOTAL_ALCOHOL,TOTAL_LICENCIA,TOTAL_PERSONAS,PCT_ALCOHOL,PCT_LICENCIA,ES_NOCHE
A-2022-12-231,2022-12-18,07:50,ESPECIAL,1,0,0,LIMA,LIMA,LURIGANCHO,URBANA,AUTOPISTA,URBANO,NO CORRESPONDE,-12.007382682308082,-76.87868439810828,DESPEJADO,COMERCIAL,OTRO,INCLINADA,TROCHA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,7.0,0,2022.0,12.0,6.0,1,1,0,0,1.0,1.0,2.0,4.0,0,0,37.0,45.254833995939045,0,0,2,0.0,0.0,0
A-2022-12-23,2022-12-18,14:00,CHOQUE,1,0,2,AREQUIPA,AREQUIPA,YURA,RURAL,CARRETERA,NACIONAL,PE-34A,-16.29621,-71.642363,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,NO,,,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,14.0,0,2022.0,12.0,6.0,1,2,0,0,0.0,1.0,0.0,1.0,0,1,46.0,0.0,0,2,2,0.0,1.0,0
A-2022-12-156,2022-12-19,02:00,DESPISTE,1,1,0,LIMA,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,NACIONAL,PE-1N,-11.8627248,-77.0772256,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,2.0,0,2022.0,12.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,24.5,0.7071067811865476,0,1,2,0.0,0.5,1
A-2022-12-79,2022-12-19,02:20,CHOQUE,1,2,2,TUMBES,ZARUMILLA,MATAPALO,RURAL,CARRETERA,DEPARTAMENTAL,TU-101,-3.627679843371056,-80.1971590481813,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,PREVENTIVA (P),PREVENTIVA (P),NO,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,2.0,0,2022.0,12.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,37.333333333333336,9.60902353693305,2,0,3,0.667,0.0,1
A-2022-12-30,2022-12-19,05:30,VOLCADURA,7,25,1,CUSCO,CHUMBIVILCAS,LIVITACA,RURAL,CARRETERA,PROVINCIAL,CU-1589,-14.179242,-71.595118,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,TROCHA,,,,,IMPRUDENCIA DEL CONDUCTOR,FATIGA Y/O CANSANCIO,5.0,2,2022.0,12.0,0.0,0,0,0,1,0.0,1.0,2.0,3.0,0,0,33.40625,15.941140476058145,1,1,32,0.031,0.031,1
A-2022-12-157,2022-12-19,09:25,VOLCADURA,1,0,0,LIMA,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,NACIONAL,PE-1N,-11.900399,-77.067679,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,9.0,0,2022.0,12.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,28.0,7.211102550927978,0,1,3,0.0,0.333,0
A-2022-12-193,2022-12-19,11:30,ATROPELLO,1,0,0,JUNIN,HUANCAYO,EL TAMBO,URBANA,CARRETERA,NACIONAL,PE-24,-12.053305,-75.233278,SOLEADO,COMERCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,NO,,,SI,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),11.0,0,2022.0,12.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0,1,65.5,27.577164466275352,0,1,2,0.0,0.5,0
A-2022-12-222,2022-12-19,15:30,ATROPELLO FUGA,1,0,0,PIURA,PIURA,TAMBO GRANDE,URBANA,CARRETERA,NACIONAL,PE-1NL,-4.903164773382002,-80.34626822118075,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,15.0,0,2022.0,12.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,33.0,0.0,0,0,2,0.0,0.0,0
A-2022-12-88,2022-12-19,15:50,DESPISTE,1,1,1,LAMBAYEQUE,CHICLAYO,PIMENTEL,RURAL,CARRETERA,DEPARTAMENTAL,LA-115,-6.835819,-79.927081,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,15.0,0,2022.0,12.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,19.5,0.7071067811865476,0,0,2,0.0,0.0,0
A-2022-12-189,2022-12-19,20:30,ATROPELLO,1,2,2,PIURA,SULLANA,MIGUEL CHECA,RURAL,CARRETERA,NACIONAL,PE-02,-5.127405,-80.834232,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,20.0,0,2022.0,12.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,22.0,4.0,0,1,4,0.0,0.25,1
A-2022-12-158,2022-12-19,22:00,ATROPELLO,1,0,0,LIMA,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-11.9886123,-77.08101323,DESPEJADO,COMERCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,22.0,0,2022.0,12.0,0.0,0,3,0,0,1.0,0.0,0.0,1.0,0,0,43.5,27.577164466275352,0,1,2,0.0,0.5,1
A-2022-12-159,2022-12-19,23:45,ATROPELLO FUGA,1,0,0,LIMA,LIMA,LURIGANCHO,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-12.005509,-76.864542,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,AFIRMADO,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,23.0,0,2022.0,12.0,0.0,0,3,0,0,1.0,0.0,1.0,2.0,0,0,66.0,0.0,0,0,2,0.0,0.0,1
A-2022-12-61,2022-12-20,03:20,CHOQUE,1,0,0,AYACUCHO,HUAMANGA,VINCHOS,RURAL,CARRETERA,NACIONAL,PE-28A,-13.262814,-74.313207,DESPEJADO,RURAL,CURVA,PLANA ,TROCHA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,3.0,0,2022.0,12.0,1.0,0,0,0,1,0.0,0.0,2.0,2.0,0,0,31.0,2.8284271247461903,1,1,2,0.5,0.5,1
A-2022-12-162,2022-12-20,06:30,VOLCADURA,1,0,0,LIMA,LIMA,RIMAC,URBANA,CARRETERA,NACIONAL,PE-1N,-12.04102990326416,-77.03330573589118,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,6.0,0,2022.0,12.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,38.0,0.0,0,1,1,0.0,1.0,0
A-2022-12-208,2022-12-20,07:00,DESPISTE,2,0,1,JUNIN,YAULI,LA OROYA,RURAL,CARRETERA,NACIONAL,PE-3S,-11.522878,-75.896354,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,7.0,1,2022.0,12.0,1.0,0,1,0,1,0.0,1.0,0.0,1.0,0,0,32.5,3.5355339059327378,0,1,2,0.0,0.5,0
A-2022-12-160,2022-12-20,11:15,ATROPELLO FUGA,1,0,0,LIMA,LIMA,CARABAYLLO,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-11.853195628398918,-77.00321274235941,DESPEJADO,COMERCIAL,TRAMO RECTO,INCLINADA,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,11.0,0,2022.0,12.0,1.0,0,1,0,0,1.0,1.0,0.0,2.0,0,0,73.0,0.0,0,0,2,0.0,0.0,0
A-2022-12-161,2022-12-20,14:15,ATROPELLO,1,0,0,LIMA,LIMA,PUCUSANA,URBANA,CARRETERA,NACIONAL,PE-1S,-12.450924,-76.75534,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,14.0,0,2022.0,12.0,1.0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,31.5,21.920310216782973,0,1,2,0.0,0.5,0
A-2022-12-71,2022-12-20,15:15,CHOQUE,1,0,2,LA LIBERTAD,PACASMAYO,GUADALUPE,RURAL,CARRETERA,NACIONAL,PE-1N,-7.311197,-79.480883,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,15.0,0,2022.0,12.0,1.0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,47.0,9.899494936611665,0,1,2,0.0,0.5,0
A-2022-12-29,2022-12-21,05:30,CHOQUE,1,0,2,PUNO,PUNO,CHUCUITO,RURAL,CARRETERA,NACIONAL,PE-3S,-15.90013409668344,-69.88882902488676,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,INFRAESTRUCTURA Y ENTORNO VIAL,OTRO (INFRAESTRUCTURA Y ENTORNO VIAL),5.0,0,2022.0,12.0,2.0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,52.5,9.192388155425117,0,1,2,0.0,0.5,1
A-2022-12-163,2022-12-21,07:30,ATROPELLO,1,0,0,LIMA,LIMA,JESUS MARIA,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-12.0894287546733,-77.05854595639885,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),,NO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,7.0,0,2022.0,12.0,2.0,0,1,0,0,1.0,0.0,0.0,1.0,0,1,55.0,22.627416997969522,0,1,2,0.0,0.5,0
A-2022-12-192,2022-12-21,08:00,ATROPELLO,1,0,0,JUNIN,HUANCAYO,PILCOMAYO,URBANA,CARRETERA,NACIONAL,PE-3SB,-12.044905,-75.252199,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,SI,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),8.0,0,2022.0,12.0,2.0,0,1,0,1,0.0,0.0,0.0,0.0,0,1,48.5,27.577164466275352,0,1,2,0.0,0.5,0
A-2022-12-32,2022-12-21,11:00,CAÍDA DE PASAJERO,1,0,0,AREQUIPA,AREQUIPA,AREQUIPA,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-16.405651,-71.540207,SOLEADO,ESCOLAR,TRAMO RECTO,INCLINADA,ASFALTADA,NO,,,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,11.0,0,2022.0,12.0,2.0,0,1,0,0,1.0,1.0,0.0,2.0,0,1,44.5,13.435028842544403,0,1,2,0.0,0.5,0
A-2022-12-121,2022-12-21,16:00,DESPISTE,1,0,0,CAJAMARCA,CUTERVO,CUTERVO,RURAL,CARRETERA,PROVINCIAL,CA-825,-6.29315262885474,-78.983828722132,DESPEJADO,RURAL,CURVA,INCLINADA,AFIRMADO,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,16.0,0,2022.0,12.0,2.0,0,2,0,1,0.0,1.0,1.0,2.0,0,0,52.0,4.242640687119285,0,0,2,0.0,0.0,0
A-2022-12-212,2022-12-21,17:40,CHOQUE,1,2,2,JUNIN,SATIPO,MAZAMARI,RURAL,CARRETERA,NACIONAL,PE-5S,-11.322435142214069,-74.53659806109265,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE PASAJEROS O CARGA,17.0,0,2022.0,12.0,2.0,0,2,0,1,0.0,0.0,0.0,0.0,0,0,20.8,12.657013865837392,0,0,5,0.0,0.0,0
A-2022-12-203,2022-12-21,18:30,DESPISTE,1,0,0,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,RURAL,CARRETERA,NACIONAL,PE-30C,-12.359385,-69.153991,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,18.0,0,2022.0,12.0,2.0,0,3,0,2,0.0,0.0,0.0,0.0,0,0,34.0,0.0,0,0,1,0.0,0.0,1
A-2022-12-164,2022-12-21,19:40,ATROPELLO FUGA,1,0,0,LIMA,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,NACIONAL,PE-20,-11.835598,-77.111331,DESPEJADO,ESCOLAR,CURVA,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,19.0,0,2022.0,12.0,2.0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,1
A-2022-12-181,2022-12-21,21:30,CHOQUE,1,2,2,LIMA,HUAURA,HUAURA,RURAL,CARRETERA,NACIONAL,PE-1NE,-11.06219,-77.55213,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),,NO,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,21.0,0,2022.0,12.0,2.0,0,3,0,0,0.0,0.0,0.0,0.0,0,1,24.5,21.01586702153082,0,1,4,0.0,0.25,1
A-2022-12-165,2022-12-21,22:30,CHOQUE,1,0,0,LIMA,LIMA,LURIN,URBANA,CARRETERA,NACIONAL,PE-1S,-12.249877,-76.931362,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,22.0,0,2022.0,12.0,2.0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,48.0,4.242640687119285,0,2,2,0.0,1.0,1
A-2022-12-72,2022-12-21,23:30,ATROPELLO,1,0,1,LA LIBERTAD,TRUJILLO,LA ESPERANZA,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-8.0735967,-79.0487591,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA,23.0,0,2022.0,12.0,2.0,0,3,0,0,1.0,0.0,0.0,1.0,0,0,40.5,27.577164466275352,0,1,2,0.0,0.5,1
A-2022-12-86,2022-12-22,05:20,CHOQUE,2,2,1,ANCASH,CASMA,CASMA,RURAL,CARRETERA,NACIONAL,PE-1N,-9.445646,-78.350371,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,5.0,1,2022.0,12.0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,35.0,22.47220505424423,0,2,5,0.0,0.4,1
A-2022-12-36,2022-12-22,10:00,ATROPELLO,1,1,1,ICA,ICA,SANTIAGO,RURAL,CARRETERA,NACIONAL,PE-1S,-14.1853908,-75.7144103,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,10.0,0,2022.0,12.0,3.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,29.0,27.51363298439521,0,1,3,0.0,0.333,0
A-2022-12-167,2022-12-22,13:30,DESPISTE,2,5,0,LIMA,LIMA,ATE,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-12.042236570848894,-76.91083070181811,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,13.0,1,2022.0,12.0,3.0,0,2,0,0,1.0,0.0,0.0,1.0,0,0,19.5,3.5355339059327378,0,0,7,0.0,0.0,0
A-2022-12-40,2022-12-22,20:30,ATROPELLO FUGA,1,0,1,AREQUIPA,AREQUIPA,CERRO COLORADO,URBANA,CARRETERA,DEPARTAMENTAL,AR-123,-16.346203,-71.606285,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,20.0,0,2022.0,12.0,3.0,0,3,0,0,0.0,0.0,0.0,0.0,0,1,38.0,0.0,0,0,2,0.0,0.0,1
A-2022-12-96,2022-12-23,00:30,CHOQUE FUGA,1,2,2,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,RURAL,CARRETERA,DEPARTAMENTAL,LA-111,-6.7378566,-79.7915933,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,0.0,0,2022.0,12.0,4.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,51.0,11.313708498984761,0,0,4,0.0,0.0,1
A-2022-12-87,2022-12-23,04:00,CHOQUE,4,0,2,ANCASH,SANTA,NUEVO CHIMBOTE,URBANA,CARRETERA,NACIONAL,PE-1N,-9.131875997,-78.52748606,DESPEJADO,RESIDENCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,4.0,2,2022.0,12.0,4.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,35.0,15.524174696260024,0,1,5,0.0,0.2,1
A-2022-12-73,2022-12-23,05:00,CHOQUE,2,1,2,LA LIBERTAD,CHEPEN,PACANGA,RURAL,CARRETERA,NACIONAL,PE-1N,-7.178833728458344,-79.4373320667413,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,5.0,1,2022.0,12.0,4.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,26.5,18.046236911518886,0,1,4,0.0,0.25,1
A-2022-12-47,2022-12-23,12:25,ATROPELLO,1,0,0,MADRE DE DIOS,MANU,MANU,URBANA,CALLE,URBANO,NO CORRESPONDE,-12.833549284035202,-71.37055755146186,DESPEJADO,RESIDENCIAL,TRAMO RECTO,INCLINADA,CASCAJO/RIPIO,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),12.0,0,2022.0,12.0,4.0,0,2,0,2,2.0,1.0,1.0,4.0,0,0,49.0,1.4142135623730951,0,1,2,0.0,0.5,0
A-2022-12-134,2022-12-23,16:40,ATROPELLO FUGA,1,0,0,CALLAO,CALLAO,CALLAO,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-12.0425695,-77.118363617,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,16.0,0,2022.0,12.0,4.0,0,2,0,0,1.0,0.0,0.0,1.0,0,0,82.0,0.0,0,0,2,0.0,0.0,0
A-2022-12-204,2022-12-23,20:00,CHOQUE,1,0,0,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,RURAL,CARRETERA,NACIONAL,PE-30C,-11.79268405,-69.18495519,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,20.0,0,2022.0,12.0,4.0,0,3,0,2,0.0,1.0,1.0,2.0,0,0,25.5,12.020815280171307,0,0,2,0.0,0.0,1
A-2022-12-190,2022-12-23,21:30,CHOQUE,1,1,2,PIURA,SECHURA,CRISTO NOS VALGA,RURAL,CARRETERA,NACIONAL,PE-1N,-5.528242,-80.589899,SOLEADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,21.0,0,2022.0,12.0,4.0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,36.0,19.05255888325765,0,1,3,0.0,0.333,1
A-2022-12-48,2022-12-23,22:30,DESPISTE,1,1,1,CUSCO,ESPINAR,ALTO PICHIGUA,RURAL,CARRETERA,NACIONAL,PE-34F,-14.7367389,-71.3256878,DESPEJADO,RURAL,SINUOSA,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),,SI,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,22.0,0,2022.0,12.0,4.0,0,3,0,1,0.0,1.0,0.0,1.0,0,0,30.0,1.4142135623730951,0,1,2,0.0,0.5,1
A-2022-12-166,2022-12-23,23:00,ATROPELLO,1,0,0,LIMA,LIMA,COMAS,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-11.912144054579986,-77.04594553809683,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,23.0,0,2022.0,12.0,4.0,0,3,0,0,1.0,0.0,0.0,1.0,0,0,29.0,0.0,0,1,2,0.0,0.5,1
A-2022-12-198,2022-12-24,04:50,ATROPELLO,1,0,1,PIURA,PIURA,CASTILLA,URBANA,CARRETERA,NACIONAL,PE-1NJ,-5.190967273943175,-80.6055176561906,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,4.0,0,2022.0,12.0,5.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,62.5,44.54772721475249,0,0,2,0.0,0.0,1
A-2022-12-49,2022-12-24,07:00,VOLCADURA,1,1,1,CUSCO,ESPINAR,CONDOROMA,RURAL,CARRETERA,NACIONAL,PE-34J,-15.3191984,-71.1253199,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),,SI,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,7.0,0,2022.0,12.0,5.0,1,1,0,1,0.0,1.0,0.0,1.0,0,0,32.5,33.23401871576773,0,1,2,0.0,0.5,0
A-2022-12-37,2022-12-24,08:15,ATROPELLO,1,0,1,ICA,PISCO,INDEPENDENCIA,RURAL,CARRETERA,NACIONAL,PE-28A,-13.709045,-75.9864218,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,8.0,0,2022.0,12.0,5.0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,41.5,16.263455967290593,0,1,2,0.0,0.5,0
A-2022-12-93,2022-12-24,08:45,ATROPELLO,1,0,1,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,RURAL,CARRETERA,NACIONAL,PE-1NJ,-6.2305182,-79.7133815,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,8.0,0,2022.0,12.0,5.0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,26.0,8.48528137423857,0,0,2,0.0,0.0,0
A-2022-12-178,2022-12-24,17:00,CHOQUE,1,1,3,LIMA,HUAURA,HUACHO,RURAL,CARRETERA,NACIONAL,PE-1N,-11.18402,-77.57669,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,17.0,0,2022.0,12.0,5.0,1,2,0,0,0.0,0.0,0.0,0.0,0,0,43.75,8.5,1,3,4,0.25,0.75,0
A-2022-12-39,2022-12-24,20:02,CHOQUE FUGA,1,0,0,PUNO,CHUCUITO,DESAGUADERO,RURAL,CARRETERA,NACIONAL,PE-36A,-16.618889,-69.149559,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,20.0,0,2022.0,12.0,5.0,1,3,0,1,0.0,0.0,0.0,0.0,0,0,57.0,0.0,0,0,2,0.0,0.0,1
A-2022-12-169,2022-12-25,02:45,ATROPELLO FUGA,1,0,0,LIMA,LIMA,SANTIAGO DE SURCO,URBANA,CARRETERA,NACIONAL,PE-1S,-12.144819356636646,-76.98190654884502,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,2.0,0,2022.0,12.0,6.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,1
A-2022-12-207,2022-12-25,06:10,DESPISTE,2,0,0,JUNIN,JAUJA,CURICACA,RURAL,CARRETERA,NACIONAL,PE-3S,-11.81465824504324,-75.62874008771473,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,SI,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),6.0,1,2022.0,12.0,6.0,1,1,0,1,0.0,0.0,0.0,0.0,0,1,34.5,13.435028842544403,0,1,2,0.0,0.5,0
A-2022-12-170,2022-12-25,07:30,DESPISTE,1,0,0,LIMA,LIMA,BARRANCO,URBANA,AUTOPISTA,URBANO,NO CORRESPONDE,-12.139128988004243,-77.02745275937706,DESPEJADO,COMERCIAL,CURVA,INCLINADA,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,7.0,0,2022.0,12.0,6.0,1,1,0,0,1.0,1.0,0.0,2.0,0,0,35.0,0.0,0,1,1,0.0,1.0,0
